group,CD19,CD20,CD95,HLA,CD1c,CD86,CD27,CD38
healthy,0.119823930081792,0.707700650138526,0.0510296915095224,-0.166634917090681,0.231750261407525,0.0197397755625984,-0.382259155510151,-0.16438830636953
healthy,-0.112674575958111,-0.292931319673702,0.178333338390947,-0.105550627331705,-0.238818724494726,0.178242414548317,0.113766100804463,0.338183578325183
healthy,0.170515508812512,-0.134676338558945,0.0674955435100329,0.135484925320803,-0.472254410869985,0.251936128490998,-0.360075079854746,0.155092037053095
healthy,0.0984701810503487,0.121944933281453,0.30897021626736,0.218837967498979,-0.150852639768302,0.348180094878851,0.314815848238324,0.144990270582158
healthy,-0.588633856768553,-0.468810692227341,0.315610015077049,-0.0523421816492885,-0.602845899892996,0.252911298710876,-0.187539533571015,0.010716710038272
moderate,0.411705035256398,0.0088949222597275,-0.0401609611768349,0.287252982919809,0.252573386717855,-0.0003465206786609,0.0015109754734875,-0.576519292485
moderate,-0.59074016871355,-0.85004567739067,0.138084096835427,-0.551167221928206,-0.199781729013067,0.23343340252734,0.258921692534816,0.812516879981791
moderate,-0.605392041652397,-0.804238779573348,0.38041436313073,-0.638495147907747,-0.200468745428581,0.417609144269457,0.601785729456499,0.858780239627763
severe,-0.39481607458797,-0.830979866431172,0.154012425861595,-0.592815768804835,-0.177017588401075,0.329704288893573,0.299383899383898,0.736061822482811
severe,-0.0487690923073288,0.0686057620728314,-0.273267928802107,0.0281644753160482,-0.125718028888052,-0.437544499704455,-0.433992140071693,-0.431549794504196
severe,-0.140554749504158,-0.578865873256878,0.384052973822126,-0.277454531479519,0.114386430515144,0.314636850964401,0.351471086308752,0.690195064180419
severe,-0.503613672407766,-0.815668209829365,0.610590666634536,-0.0006717993674577,-0.298325094990506,0.624131982368447,0.644293092388903,0.893949091108583
