group,CD19,CD20,CD95,HLA,CD11c,CD86,CD27,CD38
healthy,0.340167784743383,0.735876647061925,0.038717818492704,0.108992622175357,-0.0087628732631711,-0.0233412470943537,-0.172765644837624,-0.274768359682693
healthy,0.261396350229694,0.331230106536255,-0.130406788188044,0.20114127728108,-0.100177995617401,-0.100735026362826,0.156316261206259,-0.157239725582621
healthy,0.524705875487198,-0.041498344619028,0.128689156690711,0.296397084959063,0.172583497649422,0.239092239541236,-0.0423970809284948,-0.138984523121222
healthy,-0.253024260643146,-0.516530878865839,-0.136903371559845,-0.612989567495975,-0.708581359938366,-0.52490309000501,0.0212449876885272,0.290031555014915
healthy,0.171455884216477,0.0820154754431682,-0.374937477593557,0.252971798412771,-0.150629167557557,-0.25748488009503,-0.223520821093467,-0.0626118001588538
moderate,0.246966565091767,0.303002078015883,-0.351579517790335,0.234530979891142,-0.0891849287802462,-0.189012300163844,-0.426459731495024,-0.735336559615696
moderate,0.579699773245539,0.744430536223104,-0.109902375587294,0.614335524395706,0.0721741284089475,-0.141629383322168,-0.181168123593879,-0.528279704330642
moderate,0.637790437581845,0.797134225448582,-0.353251140733107,0.704207338434894,0.0132788618983745,-0.402949849605019,-0.598844937910795,-0.841668521341981
severe,0.466933149045915,0.794866066089143,-0.13235737822814,0.714993172493992,-0.046622550892501,-0.310890906971236,-0.292839321869003,-0.698649786531649
severe,0.479779649036208,0.7094199923297,0.0287728773362918,0.625259184484473,0.0829484035464433,-0.0296866644095376,-0.153843642832802,-0.710451681997583
severe,-0.012749549440884,0.209899555825589,0.018128339546665,-0.490297564709108,-0.0928432623355275,-0.116677756073153,-0.119030516701618,-0.264511272120187
severe,0.500508473544493,0.835203460615443,-0.564587193978608,0.07809026522753,0.188728144562796,-0.584803915096932,-0.589713856632732,-0.874667831762667
