group,CD28,CD45RA,CD27,CD38,CD127,CD94
healthy,0.401061570062918,-0.0673929275296096,0.565414792113029,-0.0480557969043809,0.414756105265939,-0.0299615040010821
healthy,0.255796797007673,-0.176614681852527,0.368016124497737,-0.12368006348789,0.197945340834954,-0.3161607304166
healthy,0.364188908460423,-0.463534307688152,0.372175290832882,-0.151480243184701,0.2758983928312,-0.48550984611314
healthy,0.120346910294908,0.404441557884696,0.482152094731255,-0.111254896652684,0.386703211745028,0.127635317748004
healthy,-0.050897818161114,0.222240139298348,-0.304065697197163,-0.0423178366317168,0.149246923066222,-0.183095110001462
moderate,-0.306017954718277,0.508870232159349,-0.165331055227708,0.381543677447137,-0.509047292611549,0.203860882001412
moderate,0.150055114347842,-0.0327674018564838,0.426964647274303,-0.511202241964295,0.206237631549193,-0.25475691057709
moderate,0.486270508031499,0.143289293037458,0.670231953173515,-0.221695389077699,0.494364287635006,-0.276493951690985
severe,0.117678297179876,0.0219611067776072,0.177886539442421,-0.102575600576273,0.328049161872363,0.45064317406504
severe,-0.0820242189419919,0.405675817514789,0.0194213812770136,-0.197615272211212,-0.188984644695871,-0.0895555515605783
severe,0.543465730439164,-0.155274207308595,0.729686098257756,-0.31197830276541,0.631250832524725,-0.500735390438748
